incident_id,timestamp,category,locality,latitude,longitude,text,status
C02162,2026-07-16 21:22:00,Roads & Potholes,Sector 4,27.48942,77.681083,Large pothole near the school,Open
C02179,2026-07-16 21:38:00,Parks / Public Spaces,Sector 4,27.490397,77.680029,Public space requires cleaning,Open
C02274,2026-07-16 21:40:00,Public Safety,Ward 11,27.51758,77.692039,A damaged barrier is creating a safety issue,Resolved
C02250,2026-07-16 21:44:00,Street Lights,Ward 9,27.485302,77.665148,Street light is not working,Open
C02196,2026-07-16 21:48:00,Electricity,Sector 12,27.496079,77.690116,Power supply is unstable,Open
C02215,2026-07-16 21:57:00,Electricity,Sector 15,27.502107,77.681918,Electricity has been out since morning,Open
C02386,2026-07-17 07:05:00,Parks / Public Spaces,Ward 7,27.513653,77.674738,The park is poorly maintained,Resolved
C02338,2026-07-17 07:25:00,Water Supply,Sector 12,27.495368,77.690932,Water pressure is extremely low,Open
C02375,2026-07-17 07:28:00,Roads & Potholes,Ward 7,27.512595,77.674255,Several potholes are making the road unsafe,Resolved
C02373,2026-07-17 07:30:00,Water Supply,Ward 7,27.512994,77.672766,There is no water in our colony,Open
C02302,2026-07-17 07:31:00,Street Lights,Sector 4,27.487246,77.682768,Street lighting has stopped working,Open
C02276,2026-07-17 07:33:00,Water Supply,Sector 1,27.492274,77.671749,Water supply has stopped,Open
C02361,2026-07-17 07:37:00,Electricity,Sector 15,27.50611,77.68352,Electricity has been out since morning,Open
C02307,2026-07-17 07:41:00,Traffic,Sector 4,27.486071,77.680242,Severe congestion during peak hours,Open
C02324,2026-07-17 07:48:00,Garbage / Sanitation,Sector 8,27.499702,77.668224,Garbage has not been collected,Resolved
C02289,2026-07-17 07:55:00,Water Supply,Sector 4,27.486912,77.680324,No water supply since morning,Open
C02405,2026-07-17 08:02:00,Garbage / Sanitation,Ward 11,27.518547,77.687887,Sanitation workers have not visited,Open
C02328,2026-07-17 08:07:00,Street Lights,Sector 8,27.498729,77.669946,The road is dark because the street light failed,Open
C02303,2026-07-17 08:20:00,Traffic,Sector 4,27.48686,77.681995,Severe congestion during peak hours,Open
C02394,2026-07-17 08:25:00,Electricity,Ward 9,27.484905,77.665724,Frequent power cuts are occurring,Open
C02355,2026-07-17 08:35:00,Parks / Public Spaces,Sector 12,27.497524,77.689395,Park equipment is damaged,Open
C02393,2026-07-17 08:35:00,Electricity,Ward 9,27.486656,77.664423,Power supply is unstable,Open
C02403,2026-07-17 08:48:00,Roads & Potholes,Ward 11,27.516159,77.689208,Street surface has broken down,Open
C02383,2026-07-17 08:56:00,Public Safety,Ward 7,27.510797,77.673243,Safety issue reported near the public building,Open
C02314,2026-07-17 08:59:00,Parks / Public Spaces,Sector 4,27.489924,77.681117,The public park needs maintenance,Open
C02363,2026-07-17 09:05:00,Street Lights,Sector 15,27.506283,77.681396,Several street lights are off,Resolved
C02300,2026-07-17 09:06:00,Electricity,Sector 4,27.486058,77.679772,Electricity has been out since morning,Open
C02283,2026-07-17 09:12:00,Electricity,Sector 1,27.493295,77.672977,Power outage in the locality,Open
C02396,2026-07-17 09:24:00,Drainage,Ward 9,27.483991,77.665994,Blocked drain near the houses,Open
C02362,2026-07-17 09:32:00,Electricity,Sector 15,27.505513,77.683876,Our area has no electricity,Open
C02340,2026-07-17 09:36:00,Roads & Potholes,Sector 12,27.492632,77.690293,Large pothole near the school,Open
C02332,2026-07-17 09:43:00,Traffic,Sector 8,27.501892,77.667621,Severe congestion during peak hours,Open
C02372,2026-07-17 10:09:00,Parks / Public Spaces,Sector 15,27.505187,77.680445,Park equipment is damaged,Open
C02347,2026-07-17 10:26:00,Street Lights,Sector 12,27.498589,77.690183,The road is dark because the street light failed,Open
C02401,2026-07-17 10:31:00,Water Supply,Ward 11,27.517799,77.688792,Pipeline is not supplying water,Open
C02327,2026-07-17 10:40:00,Electricity,Sector 8,27.502743,77.670174,Frequent power cuts are occurring,Open
C02343,2026-07-17 10:45:00,Roads & Potholes,Sector 12,27.495162,77.689532,Road is badly damaged,Open
C02353,2026-07-17 10:45:00,Public Safety,Sector 12,27.492432,77.691005,There is a public hazard in the area,Resolved
C02346,2026-07-17 10:52:00,Electricity,Sector 12,27.496738,77.68839,Frequent power cuts are occurring,Resolved
C02391,2026-07-17 10:55:00,Garbage / Sanitation,Ward 9,27.484336,77.665012,Garbage has not been collected,Resolved
C02286,2026-07-17 11:08:00,Public Safety,Sector 1,27.491008,77.672228,The area feels unsafe at night,Open
C02410,2026-07-17 11:09:00,Street Lights,Ward 11,27.51591,77.688684,The road is dark because the street light failed,Resolved
C02339,2026-07-17 11:09:00,Roads & Potholes,Sector 12,27.495857,77.692595,Large pothole near the school,Open
C02349,2026-07-17 11:15:00,Street Lights,Sector 12,27.494999,77.686637,Street lighting has stopped working,Open
C02296,2026-07-17 11:31:00,Garbage / Sanitation,Sector 4,27.488363,77.681452,Garbage has not been collected,Open
C02359,2026-07-17 11:32:00,Roads & Potholes,Sector 15,27.504951,77.680224,Road needs urgent repair,Open
C02321,2026-07-17 11:32:00,Garbage / Sanitation,Sector 8,27.499844,77.671152,Garbage has not been collected,Open
C02412,2026-07-17 11:36:00,Traffic,Ward 11,27.517866,77.688156,Heavy traffic at the intersection,Resolved
C02384,2026-07-17 11:43:00,Public Safety,Ward 7,27.510795,77.672902,The area feels unsafe at night,Open
C02290,2026-07-17 11:55:00,Roads & Potholes,Sector 4,27.486608,77.682865,Large pothole near the school,Open
C02365,2026-07-17 12:02:00,Traffic,Sector 15,27.506459,77.682309,Traffic congestion is blocking the road,Open
C02378,2026-07-17 12:05:00,Garbage / Sanitation,Ward 7,27.513491,77.674382,Waste is piling up in the street,Open
C02416,2026-07-17 12:16:00,Public Safety,Ward 11,27.519363,77.688705,A damaged barrier is creating a safety issue,Open
C02369,2026-07-17 12:27:00,Public Safety,Sector 15,27.503898,77.678901,A dangerous obstruction is present,Open
C02385,2026-07-17 12:37:00,Public Safety,Ward 7,27.516083,77.675267,The area feels unsafe at night,Open
C02400,2026-07-17 12:42:00,Parks / Public Spaces,Ward 9,27.484837,77.662681,Park equipment is damaged,Open
C02392,2026-07-17 12:51:00,Electricity,Ward 9,27.483504,77.663411,Power outage in the locality,Resolved
C02316,2026-07-17 12:56:00,Roads & Potholes,Sector 8,27.500835,77.668724,There is a deep pothole on the main road,Open
C02356,2026-07-17 12:59:00,Parks / Public Spaces,Sector 12,27.493772,77.686926,The public park needs maintenance,Open
C02364,2026-07-17 13:09:00,Traffic,Sector 15,27.502701,77.679307,Vehicles are stuck near the market,Open
C02334,2026-07-17 13:23:00,Traffic,Sector 8,27.502571,77.667581,Traffic congestion is blocking the road,Open
C02322,2026-07-17 13:38:00,Garbage / Sanitation,Sector 8,27.499655,77.664453,Waste bins are overflowing,Resolved
C02360,2026-07-17 13:42:00,Garbage / Sanitation,Sector 15,27.507085,77.682974,Garbage collection has been missed,Open
C02330,2026-07-17 13:50:00,Traffic,Sector 8,27.500656,77.670753,Vehicles are stuck near the market,Open
C02345,2026-07-17 13:54:00,Electricity,Sector 12,27.495814,77.689441,Electricity has been out since morning,Resolved
C02320,2026-07-17 13:56:00,Roads & Potholes,Sector 8,27.502578,77.669146,Large pothole near the school,Open
C02277,2026-07-17 14:09:00,Water Supply,Sector 1,27.489423,77.673354,Water supply has stopped,Open
C02337,2026-07-17 14:12:00,Parks / Public Spaces,Sector 8,27.504167,77.667709,Broken benches have not been repaired,Resolved
C02402,2026-07-17 14:17:00,Water Supply,Ward 11,27.516677,77.692313,Water pressure is extremely low,Resolved
C02301,2026-07-17 14:26:00,Street Lights,Sector 4,27.486627,77.68119,Several street lights are off,Resolved
C02409,2026-07-17 14:27:00,Street Lights,Ward 11,27.519364,77.689928,Street light is not working,Open
C02376,2026-07-17 14:29:00,Garbage / Sanitation,Ward 7,27.51417,77.673009,There is a large pile of garbage,Open
C02387,2026-07-17 14:29:00,Water Supply,Ward 9,27.486068,77.663546,Our area has had no water since early morning,Open
C02406,2026-07-17 14:43:00,Garbage / Sanitation,Ward 11,27.517667,77.691276,Waste is piling up in the street,Resolved
C02304,2026-07-17 14:43:00,Traffic,Sector 4,27.489589,77.680167,Traffic congestion is blocking the road,Open
C02306,2026-07-17 14:45:00,Traffic,Sector 4,27.490592,77.680296,Vehicles are stuck near the market,Open
C02398,2026-07-17 14:51:00,Public Safety,Ward 9,27.484994,77.664938,There is a public hazard in the area,Resolved
C02331,2026-07-17 14:55:00,Traffic,Sector 8,27.501601,77.669612,Traffic congestion is blocking the road,Open
C02310,2026-07-17 15:24:00,Drainage,Sector 4,27.489397,77.681593,Drainage overflow is causing problems,Resolved
C02414,2026-07-17 15:27:00,Drainage,Ward 11,27.516551,77.688146,Blocked drain near the houses,Open
C02285,2026-07-17 15:27:00,Street Lights,Sector 1,27.492183,77.672372,Broken street light near the intersection,Resolved
C02408,2026-07-17 15:40:00,Garbage / Sanitation,Ward 11,27.516014,77.691492,Waste bins are overflowing,Resolved
C02329,2026-07-17 15:45:00,Street Lights,Sector 8,27.503647,77.673188,The road is dark because the street light failed,Resolved
C02381,2026-07-17 15:49:00,Traffic,Ward 7,27.512353,77.668467,Severe congestion during peak hours,Open
C02297,2026-07-17 16:07:00,Garbage / Sanitation,Sector 4,27.487945,77.678393,Garbage collection has been missed,Open
C02404,2026-07-17 16:11:00,Roads & Potholes,Ward 11,27.516697,77.692479,Street surface has broken down,Resolved
C02380,2026-07-17 16:13:00,Traffic,Ward 7,27.511437,77.673927,Severe congestion during peak hours,Open
C02282,2026-07-17 16:15:00,Garbage / Sanitation,Sector 1,27.490369,77.674875,There is a large pile of garbage,Open
C02357,2026-07-17 16:42:00,Water Supply,Sector 15,27.503125,77.681558,Water connection is not working,Resolved
C02388,2026-07-17 16:42:00,Water Supply,Ward 9,27.48465,77.667214,No water supply since morning,Open
C02281,2026-07-17 17:10:00,Garbage / Sanitation,Sector 1,27.491987,77.671579,Garbage collection has been missed,Resolved
C02325,2026-07-17 17:11:00,Garbage / Sanitation,Sector 8,27.498864,77.668259,Waste bins are overflowing,Open
C02280,2026-07-17 17:13:00,Roads & Potholes,Sector 1,27.491876,77.674155,Street surface has broken down,Open
C02351,2026-07-17 17:29:00,Traffic,Sector 12,27.498617,77.693607,Heavy traffic at the intersection,Open
C02287,2026-07-17 17:35:00,Parks / Public Spaces,Sector 1,27.492684,77.668433,The public park needs maintenance,Resolved
C02389,2026-07-17 17:39:00,Roads & Potholes,Ward 9,27.484496,77.663318,Street surface has broken down,Open
C02336,2026-07-17 17:39:00,Parks / Public Spaces,Sector 8,27.499229,77.667272,The public park needs maintenance,Open
C02407,2026-07-17 17:45:00,Garbage / Sanitation,Ward 11,27.518338,77.68833,Waste is piling up in the street,Open
C02415,2026-07-17 17:46:00,Public Safety,Ward 11,27.514681,77.691986,A damaged barrier is creating a safety issue,Open
C02397,2026-07-17 17:48:00,Drainage,Ward 9,27.48634,77.665963,Water is collecting because the drain is clogged,Open
C02371,2026-07-17 17:51:00,Parks / Public Spaces,Sector 15,27.504084,77.681759,The park is poorly maintained,Open
C02308,2026-07-17 17:51:00,Drainage,Sector 4,27.488696,77.681914,Drain is blocked,Resolved
C02295,2026-07-17 17:53:00,Garbage / Sanitation,Sector 4,27.491554,77.683093,Sanitation workers have not visited,Resolved
C02299,2026-07-17 18:15:00,Electricity,Sector 4,27.486884,77.681771,Our area has no electricity,Open
C02323,2026-07-17 18:20:00,Garbage / Sanitation,Sector 8,27.50177,77.66635,There is a large pile of garbage,Resolved
C02311,2026-07-17 18:23:00,Drainage,Sector 4,27.487531,77.679806,Drain is blocked,Resolved
C02319,2026-07-17 18:26:00,Roads & Potholes,Sector 8,27.498187,77.67077,Several potholes are making the road unsafe,Resolved
C02374,2026-07-17 18:29:00,Water Supply,Ward 7,27.510441,77.675227,Pipeline is not supplying water,Open
C02344,2026-07-17 18:31:00,Electricity,Sector 12,27.496034,77.686584,Our area has no electricity,Open
C02370,2026-07-17 18:31:00,Public Safety,Sector 15,27.501771,77.680954,A dangerous obstruction is present,Resolved
C02288,2026-07-17 18:31:00,Water Supply,Sector 4,27.487937,77.68086,Water connection is not working,Open
C02379,2026-07-17 18:32:00,Street Lights,Ward 7,27.511039,77.674476,Several street lights are off,Resolved
C02294,2026-07-17 18:32:00,Garbage / Sanitation,Sector 4,27.492415,77.682087,Garbage has not been collected,Resolved
C02341,2026-07-17 18:33:00,Roads & Potholes,Sector 12,27.498878,77.68947,Street surface has broken down,Open
C02354,2026-07-17 18:38:00,Parks / Public Spaces,Sector 12,27.49589,77.688814,Broken benches have not been repaired,Open
C02418,2026-07-17 18:42:00,Public Safety,Ward 11,27.516656,77.690225,There is a public hazard in the area,Open
C02278,2026-07-17 18:43:00,Water Supply,Sector 1,27.493357,77.672661,Water connection is not working,Open
C02358,2026-07-17 18:47:00,Water Supply,Sector 15,27.503072,77.679046,Water connection is not working,Open
C02390,2026-07-17 18:58:00,Garbage / Sanitation,Ward 9,27.481897,77.665134,Sanitation workers have not visited,Open
C02317,2026-07-17 19:02:00,Roads & Potholes,Sector 8,27.499842,77.671498,Several potholes are making the road unsafe,Open
C02348,2026-07-17 19:09:00,Street Lights,Sector 12,27.49713,77.69015,Street light is not working,Open
C02333,2026-07-17 19:18:00,Traffic,Sector 8,27.499467,77.667415,Traffic congestion is blocking the road,Open
C02417,2026-07-17 19:32:00,Public Safety,Ward 11,27.517103,77.691068,The area feels unsafe at night,Open
C02326,2026-07-17 19:41:00,Garbage / Sanitation,Sector 8,27.498892,77.669244,Waste is piling up in the street,Open
C02284,2026-07-17 19:52:00,Electricity,Sector 1,27.487569,77.672037,Frequent power cuts are occurring,Open
C02395,2026-07-17 19:55:00,Street Lights,Ward 9,27.48728,77.661796,Broken street light near the intersection,Open
C02293,2026-07-17 20:08:00,Roads & Potholes,Sector 4,27.487317,77.681367,Road is badly damaged,Open
C02312,2026-07-17 20:15:00,Drainage,Sector 4,27.487627,77.681471,Blocked drain near the houses,Open
C02411,2026-07-17 20:15:00,Traffic,Ward 11,27.51813,77.690201,Severe congestion during peak hours,Open
C02352,2026-07-17 20:20:00,Public Safety,Sector 12,27.498674,77.689629,There is a public hazard in the area,Resolved
C02279,2026-07-17 20:27:00,Water Supply,Sector 1,27.494155,77.671944,Pipeline is not supplying water,Open
C02298,2026-07-17 20:37:00,Garbage / Sanitation,Sector 4,27.488027,77.682816,Waste bins are overflowing,Open
C02342,2026-07-17 20:43:00,Roads & Potholes,Sector 12,27.495662,77.690443,Street surface has broken down,Open
C02377,2026-07-17 20:46:00,Garbage / Sanitation,Ward 7,27.509641,77.672421,Waste is piling up in the street,Open
C02368,2026-07-17 20:48:00,Public Safety,Sector 15,27.50404,77.683226,Safety issue reported near the public building,Resolved
C02318,2026-07-17 20:49:00,Roads & Potholes,Sector 8,27.500437,77.670049,Street surface has broken down,Open
C02366,2026-07-17 20:53:00,Traffic,Sector 15,27.505545,77.678418,Vehicles are stuck near the market,Resolved
C02315,2026-07-17 20:56:00,Water Supply,Sector 8,27.501066,77.666246,Water supply has stopped,Open
C02413,2026-07-17 21:02:00,Drainage,Ward 11,27.515929,77.691768,Sewage water is overflowing,Open
C02382,2026-07-17 21:04:00,Drainage,Ward 7,27.514258,77.67238,Water is collecting because the drain is clogged,Open
C02292,2026-07-17 21:05:00,Roads & Potholes,Sector 4,27.488953,77.680823,Street surface has broken down,Resolved
C02350,2026-07-17 21:15:00,Street Lights,Sector 12,27.496308,77.688837,Several street lights are off,Resolved
C02291,2026-07-17 21:23:00,Roads & Potholes,Sector 4,27.488533,77.678286,There is a deep pothole on the main road,Resolved
C02335,2026-07-17 21:24:00,Traffic,Sector 8,27.499768,77.669806,Severe congestion during peak hours,Open
C02367,2026-07-17 21:27:00,Drainage,Sector 15,27.504462,77.679163,Drainage overflow is causing problems,Open
C02399,2026-07-17 21:43:00,Parks / Public Spaces,Ward 9,27.484368,77.665939,Public space requires cleaning,Open
C02309,2026-07-17 21:50:00,Drainage,Sector 4,27.488859,77.681596,Water is collecting because the drain is clogged,Open
C02305,2026-07-17 21:50:00,Traffic,Sector 4,27.489557,77.682146,Traffic congestion is blocking the road,Open
C02313,2026-07-17 21:58:00,Parks / Public Spaces,Sector 4,27.488659,77.68225,Broken benches have not been repaired,Open
C02464,2026-07-18 07:01:00,Garbage / Sanitation,Sector 8,27.49902,77.668642,Garbage collection has been missed,Open
C02419,2026-07-18 07:05:00,Water Supply,Sector 1,27.492177,77.670492,Pipeline is not supplying water,Resolved
C02492,2026-07-18 07:25:00,Electricity,Sector 12,27.495397,77.688405,Power outage in the locality,Resolved
C02489,2026-07-18 07:28:00,Roads & Potholes,Sector 12,27.498028,77.693149,Road is badly damaged,Open
C02513,2026-07-18 07:29:00,Drainage,Sector 15,27.507888,77.679345,Drainage overflow is causing problems,Open
